t,q_hip,i_hip,q_knee,i_knee,q_ankle,i_ankle,q_shoulder,i_shoulder,ax,ay,az,fx,fy,fz,mx,my,mz,fx0,fy0,fz0,mx0,my0,mz0
23.68,-0.023602,-1.99777,-0.433019,-0.999958,-0.44432,0.917212,-0.047115,1.991101,-0.398496,0.3995,-0.061169,-3.34737,3.355804,81.890181,-1.21008,-1.676747,0.019248,-2.390979,2.397003,58.492986,-0.2397,-0.239098,0.0
23.7,-0.027597,-1.996951,-0.435005,-0.986069,-0.442471,0.9314,-0.043132,1.992545,-0.393991,0.399613,-0.060199,-3.309525,3.356751,81.89833,-1.210294,-1.671133,0.019586,-2.363946,2.397679,58.498807,-0.239768,-0.236395,0.0
23.72,-0.03159,-1.996004,-0.436963,-0.972118,-0.440594,0.94553,-0.039145,1.993861,-0.389446,0.399712,-0.059228,-3.271349,3.357577,81.906486,-1.210489,-1.665468,0.019925,-2.336678,2.398269,58.504633,-0.239827,-0.233668,0.0
23.74,-0.035581,-1.99493,-0.438893,-0.958104,-0.438689,0.959598,-0.035156,1.99505,-0.384863,0.399795,-0.058256,-3.232845,3.358282,81.914651,-1.210665,-1.659754,0.020265,-2.309175,2.398773,58.510465,-0.239877,-0.230918,0.0
23.76,-0.03957,-1.993727,-0.440795,-0.944029,-0.436756,0.973605,-0.031165,1.996111,-0.38024,0.399865,-0.057283,-3.194019,3.358866,81.922824,-1.210824,-1.653992,0.020606,-2.281442,2.39919,58.516303,-0.239919,-0.228144,0.0
23.78,-0.043556,-1.992397,-0.442669,-0.929893,-0.434795,0.98755,-0.027172,1.997045,-0.37558,0.39992,-0.056309,-3.154873,3.359329,81.931004,-1.210964,-1.648181,0.020949,-2.25348,2.399521,58.522146,-0.239952,-0.225348,0.0
23.8,-0.047539,-1.99094,-0.444515,-0.915698,-0.432806,1.001432,-0.023177,1.99785,-0.370882,0.399961,-0.055334,-3.115411,3.359672,81.939192,-1.211086,-1.642322,0.021292,-2.225294,2.399765,58.527994,-0.239977,-0.222529,0.0
23.82,-0.051519,-1.989355,-0.446332,-0.901445,-0.430789,1.01525,-0.019181,1.998528,-0.366147,0.399987,-0.054359,-3.075638,3.359893,81.947388,-1.21119,-1.636416,0.021636,-2.196884,2.399924,58.533848,-0.239992,-0.219688,0.0
23.84,-0.055496,-1.987642,-0.448121,-0.887133,-0.428745,1.029002,-0.015183,1.999078,-0.361376,0.399999,-0.053382,-3.035557,3.359993,81.95559,-1.211275,-1.630464,0.021981,-2.168255,2.399995,58.539707,-0.24,-0.216826,0.0
23.86,-0.05947,-1.985803,-0.449881,-0.872765,-0.426673,1.042689,-0.011184,1.9995,-0.356568,0.399997,-0.052405,-2.995173,3.359973,81.9638,-1.211343,-1.624466,0.022327,-2.139409,2.399981,58.545571,-0.239998,-0.213941,0.0
23.88,-0.06344,-1.983836,-0.451612,-0.858341,-0.424574,1.056309,-0.007185,1.999793,-0.351725,0.39998,-0.051427,-2.95449,3.359831,81.972017,-1.211392,-1.618423,0.022673,-2.11035,2.39988,58.551441,-0.239988,-0.211035,0.0
23.9,-0.067405,-1.981743,-0.453314,-0.843862,-0.422448,1.069861,-0.003185,1.999959,-0.346846,0.399949,-0.050448,-2.91351,3.359569,81.980241,-1.211423,-1.612335,0.023021,-2.081079,2.399692,58.557315,-0.239969,-0.208108,0.0
23.92,-0.071366,-1.979522,-0.454987,-0.829329,-0.420295,1.083345,0.000815,1.999997,-0.341933,0.399903,-0.049468,-2.87224,3.359186,81.988471,-1.211435,-1.606203,0.023369,-2.0516,2.399418,58.563194,-0.239942,-0.20516,0.0
23.94,-0.075323,-1.977175,-0.456631,-0.814743,-0.418115,1.09676,0.004815,1.999907,-0.336986,0.399843,-0.048487,-2.830682,3.358681,81.996709,-1.211429,-1.600028,0.023718,-2.021916,2.399058,58.569078,-0.239906,-0.202192,0.0
23.96,-0.079275,-1.974702,-0.458246,-0.800105,-0.415908,1.110104,0.008814,1.999689,-0.332005,0.399769,-0.047506,-2.788841,3.358056,82.004952,-1.211405,-1.59381,0.024068,-1.99203,2.398611,58.574966,-0.239861,-0.199203,0.0
23.98,-0.083222,-1.972102,-0.459832,-0.785416,-0.413674,1.123378,0.012813,1.999343,-0.326991,0.39968,-0.046524,-2.746722,3.35731,82.013202,-1.211363,-1.587549,0.024418,-1.961944,2.398078,58.580859,-0.239808,-0.196194,0.0
24.0,-0.087163,-1.969376,-0.461388,-0.770676,-0.411414,1.136579,0.016812,1.998869,-0.321944,0.399577,-0.045541,-2.704328,3.356443,82.021459,-1.211302,-1.581248,0.024769,-1.931663,2.397459,58.586756,-0.239746,-0.193166,0.0
24.02,-0.091099,-1.966523,-0.462914,-0.755887,-0.409128,1.149708,0.020809,1.998267,-0.316865,0.399459,-0.044557,-2.661663,3.355455,82.029721,-1.211224,-1.574905,0.025121,-1.901188,2.396754,58.592658,-0.239675,-0.190119,0.0
24.04,-0.095029,-1.963545,-0.464411,-0.74105,-0.406816,1.162763,0.024805,1.997537,-0.311754,0.399327,-0.043573,-2.618732,3.354346,82.03799,-1.211127,-1.568522,0.025473,-1.870523,2.395962,58.598564,-0.239596,-0.187052,0.0
24.06,-0.098953,-1.960442,-0.465878,-0.726165,-0.404477,1.175744,0.028799,1.99668,-0.306612,0.399181,-0.042588,-2.575539,3.353117,82.046264,-1.211011,-1.5621,0.025826,-1.839671,2.395084,58.604474,-0.239508,-0.183967,0.0
24.08,-0.102871,-1.957212,-0.467316,-0.711234,-0.402113,1.188649,0.032791,1.995694,-0.301439,0.39902,-0.041602,-2.532089,3.351767,82.054544,-1.210878,-1.555638,0.026179,-1.808635,2.394119,58.610389,-0.239412,-0.180863,0.0
24.1,-0.106782,-1.953858,-0.468723,-0.696258,-0.399722,1.201479,0.036781,1.994581,-0.296236,0.398845,-0.040616,-2.488385,3.350296,82.06283,-1.210726,-1.549139,0.026532,-1.777418,2.393069,58.616307,-0.239307,-0.177742,0.0
24.12,-0.110686,-1.950378,-0.470101,-0.681236,-0.397307,1.214231,0.040769,1.99334,-0.291004,0.398655,-0.039628,-2.444433,3.348705,82.071121,-1.210556,-1.542602,0.026886,-1.746023,2.391932,58.622229,-0.239193,-0.174602,0.0
24.14,-0.114584,-1.946774,-0.471448,-0.666171,-0.394866,1.226906,0.044755,1.991972,-0.285742,0.398452,-0.038641,-2.400236,3.346993,82.079417,-1.210368,-1.536027,0.027241,-1.714454,2.390709,58.628155,-0.239071,-0.171445,0.0
24.16,-0.118473,-1.943045,-0.472766,-0.651064,-0.392399,1.239503,0.048737,1.990476,-0.280452,0.398233,-0.037653,-2.355799,3.345161,82.087719,-1.210162,-1.529417,0.027595,-1.682714,2.3894,58.634085,-0.23894,-0.168271,0.0
24.18,-0.122356,-1.939192,-0.474053,-0.635915,-0.389908,1.252019,0.052717,1.988853,-0.275134,0.398001,-0.036664,-2.311127,3.343208,82.096026,-1.209937,-1.522771,0.02795,-1.650805,2.388006,58.640018,-0.238801,-0.16508,0.0
24.2,-0.12623,-1.935215,-0.475309,-0.620725,-0.387391,1.264456,0.056693,1.987102,-0.269788,0.397754,-0.035674,-2.266223,3.341135,82.104337,-1.209695,-1.51609,0.028306,-1.618731,2.386525,58.645955,-0.238652,-0.161873,0.0
24.22,-0.130096,-1.931113,-0.476535,-0.605495,-0.38485,1.276812,0.060665,1.985225,-0.264416,0.397493,-0.034684,-2.221093,3.338941,82.112654,-1.209434,-1.509375,0.028661,-1.586495,2.384958,58.651895,-0.238496,-0.15865,0.0
24.24,-0.133955,-1.926888,-0.477731,-0.590227,-0.382284,1.289086,0.064633,1.98322,-0.259017,0.397218,-0.033693,-2.175741,3.336628,82.120975,-1.209155,-1.502626,0.029017,-1.554101,2.383305,58.657839,-0.238331,-0.15541,0.0
24.26,-0.137804,-1.92254,-0.478896,-0.574921,-0.379694,1.301278,0.068598,1.981088,-0.253592,0.396928,-0.032702,-2.130171,3.334194,82.1293,-1.208858,-1.495844,0.029373,-1.521551,2.381567,58.663786,-0.238157,-0.152155,0.0
24.28,-0.141645,-1.918069,-0.480031,-0.559578,-0.377079,1.313387,0.072558,1.97883,-0.248141,0.396624,-0.031711,-2.084388,3.33164,82.13763,-1.208542,-1.489031,0.029729,-1.488849,2.379743,58.669736,-0.237974,-0.148885,0.0
24.3,-0.145476,-1.913475,-0.481135,-0.544199,-0.37444,1.325411,0.076513,1.976444,-0.242666,0.396306,-0.030718,-2.038397,3.328966,82.145965,-1.208209,-1.482185,0.030085,-1.455998,2.377833,58.675689,-0.237783,-0.1456,0.0
24.32,-0.149298,-1.908759,-0.482208,-0.528786,-0.371777,1.337351,0.080463,1.973933,-0.237167,0.395973,-0.029726,-1.992202,3.326173,82.154303,-1.207857,-1.475309,0.030441,-1.423001,2.375838,58.681645,-0.237584,-0.1423,0.0
24.34,-0.153111,-1.90392,-0.48325,-0.513338,-0.369091,1.349204,0.084409,1.971295,-0.231644,0.395626,-0.028733,-1.945807,3.323259,82.162645,-1.207488,-1.468403,0.030797,-1.389862,2.373757,58.687604,-0.237376,-0.138986,0.0
24.36,-0.156914,-1.89896,-0.484261,-0.497858,-0.366381,1.360972,0.088348,1.968531,-0.226097,0.395265,-0.027739,-1.899218,3.320226,82.170992,-1.2071,-1.461467,0.031153,-1.356585,2.37159,58.693565,-0.237159,-0.135658,0.0
24.38,-0.160707,-1.893878,-0.485241,-0.482346,-0.363647,1.372653,0.092283,1.965641,-0.220529,0.39489,-0.026745,-1.85244,3.317074,82.179342,-1.206694,-1.454503,0.031509,-1.323171,2.369338,58.69953,-0.236934,-0.132317,0.0
24.4,-0.164489,-1.888675,-0.48619,-0.466803,-0.36089,1.384245,0.096211,1.962625,-0.214938,0.3945,-0.025751,-1.805476,3.313802,82.187695,-1.20627,-1.447511,0.031865,-1.289625,2.367001,58.705497,-0.2367,-0.128963,0.0
24.42,-0.168261,-1.883351,-0.487108,-0.45123,-0.35811,1.395749,0.100133,1.959483,-0.209325,0.394097,-0.024756,-1.758331,3.310411,82.196052,-1.205828,-1.440491,0.03222,-1.255951,2.364579,58.711466,-0.236458,-0.125595,0.0
24.44,-0.172023,-1.877906,-0.487995,-0.435628,-0.355307,1.407164,0.104049,1.956216,-0.203692,0.393679,-0.02376,-1.711011,3.3069,82.204413,-1.205368,-1.433445,0.032576,-1.22215,2.362072,58.717438,-0.236207,-0.122215,0.0
24.46,-0.175773,-1.872341,-0.488851,-0.419999,-0.352481,1.418489,0.107958,1.952824,-0.198038,0.393247,-0.022765,-1.663519,3.303271,82.212776,-1.204891,-1.426373,0.032931,-1.188228,2.359479,58.723412,-0.235948,-0.118823,0.0
24.48,-0.179512,-1.866657,-0.489675,-0.404342,-0.349633,1.429723,0.11186,1.949307,-0.192364,0.3928,-0.021769,-1.615861,3.299523,82.221143,-1.204395,-1.419275,0.033286,-1.154186,2.356802,58.729388,-0.23568,-0.115419,0.0
24.5,-0.18324,-1.860853,-0.490468,-0.38866,-0.346763,1.440865,0.115755,1.945665,-0.186672,0.39234,-0.020772,-1.568042,3.295655,82.229512,-1.203881,-1.412154,0.03364,-1.12003,2.35404,58.735366,-0.235404,-0.112003,0.0
24.52,-0.186955,-1.854929,-0.49123,-0.372953,-0.34387,1.451915,0.119642,1.941899,-0.18096,0.391865,-0.019776,-1.520065,3.29167,82.237885,-1.203349,-1.405008,0.033995,-1.085761,2.351193,58.741346,-0.235119,-0.108576,0.0
24.54,-0.190659,-1.848888,-0.49196,-0.357221,-0.340955,1.462872,0.123522,1.938008,-0.175231,0.391377,-0.018779,-1.471937,3.287565,82.24626,-1.202799,-1.39784,0.034349,-1.051384,2.348261,58.747328,-0.234826,-0.105138,0.0
24.56,-0.194351,-1.842727,-0.492659,-0.341467,-0.338018,1.473736,0.127394,1.933993,-0.169484,0.390874,-0.017781,-1.423661,3.283343,82.254637,-1.202232,-1.390649,0.034702,-1.016901,2.345245,58.753312,-0.234524,-0.10169,0.0
24.58,-0.19803,-1.836449,-0.493326,-0.325692,-0.33506,1.484505,0.131258,1.929855,-0.163719,0.390357,-0.016784,-1.375244,3.279002,82.263017,-1.201646,-1.383437,0.035055,-0.982317,2.342144,58.759298,-0.234214,-0.098232,0.0
24.6,-0.201697,-1.830054,-0.493961,-0.309895,-0.33208,1.49518,0.135114,1.925593,-0.157939,0.389827,-0.015786,-1.326688,3.274543,82.271399,-1.201043,-1.376204,0.035408,-0.947634,2.338959,58.765285,-0.233896,-0.094763,0.0
24.62,-0.20535,-1.823541,-0.494565,-0.294078,-0.329079,1.505758,0.138961,1.921208,-0.152143,0.389282,-0.014788,-1.278,3.269966,82.279783,-1.200422,-1.368951,0.03576,-0.912857,2.33569,58.771274,-0.233569,-0.091286,0.0
24.64,-0.208991,-1.816911,-0.495138,-0.278243,-0.326057,1.51624,0.142799,1.9167,-0.146331,0.388723,-0.013789,-1.229184,3.265272,82.28817,-1.199783,-1.361679,0.036111,-0.877989,2.332337,58.777264,-0.233234,-0.087799,0.0
24.66,-0.212618,-1.810166,-0.495678,-0.26239,-0.323015,1.526626,0.146627,1.912069,-0.140505,0.38815,-0.012791,-1.180246,3.26046,82.296558,-1.199126,-1.354388,0.036462,-0.843033,2.3289,58.783256,-0.23289,-0.084303,0.0
24.68,-0.216231,-1.803304,-0.496187,-0.24652,-0.319951,1.536913,0.150447,1.907316,-0.134665,0.387563,-0.011792,-1.131189,3.25553,82.304948,-1.198451,-1.347079,0.036812,-0.807992,2.325379,58.789248,-0.232538,-0.080799,0.0
24.7,-0.219831,-1.796327,-0.496664,-0.230634,-0.316867,1.547102,0.154257,1.90244,-0.128812,0.386962,-0.010793,-1.082019,3.250484,82.313339,-1.197759,-1.339753,0.037161,-0.772871,2.321774,58.795242,-0.232177,-0.077287,0.0
24.72,-0.223416,-1.789235,-0.49711,-0.214734,-0.313763,1.557192,0.158056,1.897443,-0.122945,0.386348,-0.009794,-1.032741,3.24532,82.321732,-1.197049,-1.332411,0.03751,-0.737672,2.318086,58.801237,-0.231809,-0.073767,0.0
24.74,-0.226988,-1.782028,-0.497523,-0.19882,-0.310638,1.567183,0.161846,1.892325,-0.117067,0.385719,-0.008795,-0.983359,3.24004,82.330126,-1.196321,-1.325053,0.037857,-0.7024,2.314314,58.807233,-0.231431,-0.07024,0.0
24.76,-0.230544,-1.774708,-0.497905,-0.182893,-0.307494,1.577073,0.165626,1.887085,-0.111176,0.385077,-0.007795,-0.93388,3.234643,82.338521,-1.195576,-1.317681,0.038204,-0.667057,2.310459,58.81323,-0.231046,-0.066706,0.0
24.78,-0.234086,-1.767274,-0.498255,-0.166954,-0.30433,1.586862,0.169394,1.881725,-0.105275,0.38442,-0.006795,-0.884307,3.229129,82.346918,-1.194813,-1.310294,0.038551,-0.631648,2.306521,58.819227,-0.230652,-0.063165,0.0
24.8,-0.237614,-1.759726,-0.498573,-0.151005,-0.301147,1.59655,0.173152,1.876244,-0.099363,0.38375,-0.005796,-0.834645,3.223499,82.355315,-1.194033,-1.302894,0.038896,-0.596175,2.3025,58.825225,-0.23025,-0.059618,0.0
24.82,-0.241125,-1.752067,-0.498859,-0.135046,-0.297944,1.606136,0.176899,1.870643,-0.09344,0.383066,-0.004796,-0.7849,3.217754,82.363713,-1.193235,-1.295481,0.03924,-0.560643,2.298395,58.831224,-0.22984,-0.056064,0.0
24.84,-0.244622,-1.744295,-0.499113,-0.119078,-0.294722,1.615618,0.180635,1.864923,-0.087509,0.382368,-0.003796,-0.735077,3.211892,82.372112,-1.192419,-1.288056,0.039584,-0.525055,2.294209,58.837223,-0.229421,-0.052505,0.0
24.86,-0.248102,-1.736411,-0.499335,-0.103103,-0.291481,1.624998,0.184359,1.859083,-0.081569,0.381657,-0.002796,-0.68518,3.205915,82.380511,-1.191586,-1.28062,0.039926,-0.489414,2.289939,58.843222,-0.228994,-0.048941,0.0
24.88,-0.251567,-1.728416,-0.499525,-0.087121,-0.288222,1.634273,0.188071,1.853124,-0.075621,0.380931,-0.001796,-0.635214,3.199822,82.388911,-1.190735,-1.273174,0.040267,-0.453724,2.285587,58.849222,-0.228559,-0.045372,0.0
24.9,-0.255016,-1.720311,-0.499684,-0.071134,-0.284944,1.643444,0.191771,1.847046,-0.069665,0.380192,-0.000796,-0.585185,3.193614,82.397311,-1.189867,-1.265718,0.040607,-0.417989,2.281153,58.855222,-0.228115,-0.041799,0.0
24.92,-0.258448,-1.712095,-0.49981,-0.055142,-0.281648,1.652509,0.195459,1.840851,-0.063702,0.379439,0.000204,-0.535097,3.187291,82.405711,-1.188982,-1.258253,0.040946,-0.382212,2.276637,58.861222,-0.227664,-0.038221,0.0
24.94,-0.261864,-1.70377,-0.499904,-0.039146,-0.278334,1.661469,0.199135,1.834537,-0.057733,0.378673,0.001204,-0.484956,3.180854,82.414111,-1.188079,-1.250781,0.041284,-0.346397,2.272038,58.867222,-0.227204,-0.03464,0.0
24.96,-0.265263,-1.695336,-0.499967,-0.023148,-0.275003,1.670322,0.202797,1.828106,-0.051758,0.377893,0.002204,-0.434767,3.174301,82.422511,-1.187159,-1.243301,0.041621,-0.310548,2.267358,58.873222,-0.226736,-0.031055,0.0
24.98,-0.268646,-1.686794,-0.499997,-0.007149,-0.271653,1.679069,0.206447,1.821558,-0.045778,0.377099,0.003204,-0.384534,3.167635,82.43091,-1.186221,-1.235814,0.041956,-0.274667,2.262596,58.879222,-0.22626,-0.027467,0.0
25.0,-0.272011,-1.678143,-0.499995,0.008851,-0.268286,1.687708,0.210084,1.814894,-0.039793,0.376292,0.004203,-0.334262,3.160855,82.439309,-1.185266,-1.228321,0.04229,-0.238759,2.257753,58.885221,-0.225775,-0.023876,0.0
25.02,-0.275358,-1.669385,-0.499961,0.024851,-0.264902,1.696239,0.213707,1.808113,-0.033804,0.375471,0.005203,-0.283957,3.15396,82.447708,-1.184294,-1.220824,0.042623,-0.202827,2.252829,58.89122,-0.225283,-0.020283,0.0
25.04,-0.278688,-1.66052,-0.499896,0.040849,-0.261502,1.704661,0.217316,1.801216,-0.027812,0.374637,0.006203,-0.233624,3.146953,82.456106,-1.183305,-1.213322,0.042954,-0.166874,2.247823,58.897218,-0.224782,-0.016687,0.0
25.06,-0.282,-1.651549,-0.499798,0.056844,-0.258084,1.712975,0.220911,1.794205,-0.021818,0.373789,0.007203,-0.183267,3.139832,82.464502,-1.182299,-1.205816,0.043284,-0.130905,2.242737,58.903216,-0.224274,-0.013091,0.0
25.08,-0.285294,-1.642473,-0.499668,0.072835,-0.25465,1.721179,0.224493,1.787078,-0.015821,0.372928,0.008202,-0.132892,3.132598,82.472898,-1.181275,-1.198308,0.043612,-0.094923,2.23757,58.909213,-0.223757,-0.009492,0.0
25.1,-0.28857,-1.633291,-0.499507,0.088822,-0.251199,1.729272,0.22806,1.779837,-0.009822,0.372054,0.009202,-0.082504,3.125251,82.481293,-1.180235,-1.190798,0.043939,-0.058932,2.232322,58.91521,-0.223232,-0.005893,0.0
25.12,-0.291827,-1.624004,-0.499313,0.104803,-0.247733,1.737255,0.231612,1.772483,-0.003822,0.371166,0.010201,-0.032108,3.117791,82.489687,-1.179177,-1.183286,0.044265,-0.022934,2.226994,58.921205,-0.222699,-0.002293,0.0
25.14,-0.295066,-1.614614,-0.499087,0.120778,-0.24425,1.745127,0.235149,1.765014,0.002178,0.370264,0.0112,0.018292,3.11022,82.498079,-1.178103,-1.175774,0.044588,0.013066,2.221586,58.9272,-0.222159,0.001307,0.0
25.16,-0.298286,-1.60512,-0.49883,0.136745,-0.240752,1.752887,0.238672,1.757433,0.008177,0.36935,0.012199,0.06869,3.102536,82.50647,-1.177011,-1.168262,0.044911,0.049064,2.216097,58.933193,-0.22161,0.004906,0.0
25.18,-0.301486,-1.595524,-0.49854,0.152703,-0.237239,1.760535,0.242179,1.74974,0.014176,0.368422,0.013198,0.119081,3.094741,82.514859,-1.175902,-1.160751,0.045231,0.085058,2.210529,58.939185,-0.221053,0.008506,0.0
25.2,-0.304668,-1.585825,-0.498219,0.168651,-0.23371,1.76807,0.245671,1.741934,0.020174,0.36748,0.014196,0.16946,3.086834,82.523247,-1.174777,-1.153242,0.04555,0.121043,2.204882,58.945176,-0.220488,0.012104,0.0
25.22,-0.30783,-1.576025,-0.497866,0.184588,-0.230167,1.775492,0.249147,1.734017,0.026169,0.366526,0.015194,0.219822,3.078816,82.531632,-1.173635,-1.145736,0.045867,0.157016,2.199155,58.951166,-0.219915,0.015702,0.0
25.24,-0.310972,-1.566124,-0.497481,0.200514,-0.226608,1.782801,0.252607,1.725989,0.032162,0.365558,0.016192,0.270163,3.070688,82.540016,-1.172476,-1.138233,0.046183,0.192973,2.193348,58.957154,-0.219335,0.019297,0.0
25.26,-0.314094,-1.556123,-0.497064,0.216427,-0.223036,1.789995,0.256051,1.71785,0.038152,0.364577,0.01719,0.320476,3.062449,82.548397,-1.1713,-1.130734,0.046496,0.228911,2.187463,58.963141,-0.218746,0.022891,0.0
25.28,-0.317196,-1.546023,-0.496615,0.232326,-0.219448,1.797075,0.259478,1.709602,0.044138,0.363583,0.018188,0.370757,3.054099,82.556776,-1.170107,-1.123239,0.046808,0.264826,2.181499,58.969126,-0.21815,0.026483,0.0
25.3,-0.320278,-1.535823,-0.496135,0.24821,-0.215847,1.80404,0.262889,1.701244,0.050119,0.362576,0.019185,0.421001,3.04564,82.565152,-1.168898,-1.115751,0.047118,0.300715,2.175457,58.975109,-0.217546,0.030071,0.0
25.32,-0.323339,-1.525525,-0.495622,0.264078,-0.212232,1.810889,0.266283,1.692777,0.056096,0.361556,0.020182,0.471203,3.037071,82.573526,-1.167672,-1.108268,0.047426,0.336574,2.169336,58.98109,-0.216934,0.033657,0.0
25.34,-0.32638,-1.515129,-0.495078,0.279929,-0.208604,1.817622,0.26966,1.684202,0.062066,0.360523,0.021178,0.521358,3.028392,82.581897,-1.16643,-1.100793,0.047732,0.372398,2.163137,58.98707,-0.216314,0.03724,0.0
25.36,-0.3294,-1.504637,-0.494503,0.295763,-0.204962,1.824239,0.27302,1.675519,0.068031,0.359477,0.022174,0.571461,3.019605,82.590266,-1.165171,-1.093325,0.048035,0.408186,2.156861,58.993047,-0.215686,0.040819,0.0
25.38,-0.332398,-1.494048,-0.493895,0.311577,-0.201307,1.83074,0.276362,1.666729,0.073989,0.358418,0.02317,0.621506,3.010709,82.598631,-1.163896,-1.085867,0.048337,0.443933,2.150506,58.999022,-0.215051,0.044393,0.0
25.4,-0.335376,-1.483364,-0.493256,0.327372,-0.197639,1.837123,0.279687,1.657832,0.079939,0.357346,0.024166,0.671489,3.001705,82.606993,-1.162604,-1.078417,0.048637,0.479635,2.144075,59.004995,-0.214407,0.047964,0.0
25.42,-0.338332,-1.472584,-0.492586,0.343145,-0.193959,1.843389,0.282993,1.648829,0.085882,0.356261,0.025161,0.721406,2.992592,82.615352,-1.161296,-1.070978,0.048935,0.51529,2.137566,59.010966,-0.213757,0.051529,0.0
25.44,-0.341266,-1.461711,-0.491884,0.358897,-0.190266,1.849536,0.286282,1.639721,0.091815,0.355163,0.026156,0.77125,2.983372,82.623708,-1.159971,-1.063549,0.04923,0.550893,2.13098,59.016934,-0.213098,0.055089,0.0
25.46,-0.344179,-1.450743,-0.49115,0.374625,-0.18656,1.855565,0.289552,1.630507,0.09774,0.354053,0.02715,0.821017,2.974044,82.63206,-1.15863,-1.056133,0.049524,0.586441,2.124317,59.0229,-0.212432,0.058644,0.0
25.48,-0.347069,-1.439683,-0.490385,0.39033,-0.182843,1.861476,0.292804,1.621189,0.103655,0.35293,0.028144,0.870702,2.964609,82.640409,-1.157273,-1.048728,0.049815,0.62193,2.117578,59.028863,-0.211758,0.062193,0.0
25.5,-0.349937,-1.428531,-0.489589,0.40601,-0.179115,1.867267,0.296037,1.611768,0.109559,0.351794,0.029137,0.9203,2.955068,82.648753,-1.1559,-1.041337,0.050104,0.657357,2.110763,59.034824,-0.211076,0.065736,0.0
25.52,-0.352783,-1.417288,-0.488761,0.421663,-0.175374,1.872939,0.299251,1.602243,0.115453,0.350645,0.03013,0.969805,2.94542,82.657094,-1.15451,-1.033959,0.05039,0.692718,2.103871,59.040782,-0.210387,0.069272,0.0
25.54,-0.355606,-1.405953,-0.487902,0.43729,-0.171623,1.878491,0.302446,1.592616,0.121335,0.349484,0.031123,1.019214,2.935666,82.665431,-1.153105,-1.026597,0.050674,0.72801,2.096904,59.046736,-0.20969,0.072801,0.0
25.56,-0.358407,-1.394529,-0.487012,0.452889,-0.167861,1.883923,0.305621,1.582887,0.127205,0.34831,0.032115,1.068521,2.925807,82.673763,-1.151683,-1.019249,0.050956,0.763229,2.089862,59.052688,-0.208986,0.076323,0.0
25.58,-0.361184,-1.383016,-0.486091,0.468459,-0.164087,1.889234,0.308777,1.573057,0.133062,0.347124,0.033106,1.117721,2.915842,82.682092,-1.150245,-1.011918,0.051235,0.798372,2.082744,59.058637,-0.208274,0.079837,0.0
25.6,-0.363939,-1.371414,-0.485138,0.483998,-0.160304,1.894424,0.311913,1.563125,0.138906,0.345925,0.034097,1.16681,2.905772,82.690415,-1.148792,-1.004603,0.051512,0.833435,2.075551,59.064582,-0.207555,0.083344,0.0
25.62,-0.36667,-1.359724,-0.484155,0.499507,-0.15651,1.899493,0.31503,1.553094,0.144736,0.344714,0.035087,1.215781,2.895597,82.698735,-1.147322,-0.997306,0.051787,0.868415,2.068284,59.070525,-0.206828,0.086842,0.0
25.64,-0.369378,-1.347947,-0.48314,0.514984,-0.152706,1.904441,0.318126,1.542964,0.150551,0.34349,0.036077,1.264631,2.885319,82.707049,-1.145837,-0.990028,0.052059,0.903308,2.060942,59.076464,-0.206094,0.090331,0.0
25.66,-0.372062,-1.336084,-0.482095,0.530428,-0.148892,1.909266,0.321201,1.532734,0.156352,0.342254,0.037067,1.313355,2.874936,82.715359,-1.144336,-0.982769,0.052328,0.938111,2.053526,59.082399,-0.205353,0.093811,0.0
